Temperature_C,Feels_Like_C,Humidity_Percent,Dew_Point_C,Pressure_hPa,Wind_Speed_mps,Wind_Direction_deg,Precipitation_mm,Cloud_Cover_Percent,Visibility_km,UV_Index,Latitude,Longitude,Weather_Class
14.73,14.73,74.2,10.18,1012.76,40.0,195.9,0.0,69.1,20.0,3.3,-45.5159,65.7642,Cloudy
40.94,42.94,37.4,15.27,1006.43,20.97,197.8,2.98,94.7,12.23,13.5,-59.206,-97.8682,Hot
11.23,11.23,26.6,5.52,1020.1,8.0,148.7,0.0,12.6,7.12,4.7,38.1825,-156.1822,Dusty
29.35,11.5,64.1,4.94,974.63,17.6,226.4,8.0,95.4,1.92,4.6,-2.8772,-79.9878,Thunderstorm
18.02,18.02,94.4,17.12,1001.82,2.4,287.1,0.0,68.6,0.29,4.2,-5.3326,-101.7041,Foggy
34.9,38.24,83.4,31.66,1006.56,40.0,76.0,1.03,94.1,10.68,6.7,-21.8243,89.4109,Humid
-21.29,-27.24,50.8,-28.76,1033.74,11.88,191.9,2.06,51.4,12.12,4.9,-37.5019,-87.6338,Cold
46.38,43.95,45.3,16.59,1001.35,40.0,321.4,0.0,63.7,14.29,10.2,34.3747,-118.302,Heatwave
30.69,35.47,97.8,30.3,1024.6,40.0,139.7,0.83,90.9,11.04,3.3,-13.2693,116.6832,Humid
25.16,29.79,96.3,24.53,1005.55,40.0,152.3,0.03,77.4,6.12,6.3,3.7569,25.4076,Humid
-11.72,-13.49,53.5,-19.24,1039.45,3.54,301.0,0.0,20.7,17.14,3.3,-10.0581,-11.821,Cold
15.29,15.29,64.6,8.65,1014.14,40.0,233.4,0.0,88.5,18.99,2.8,-43.5519,-169.5987,Cloudy
14.02,14.02,85.0,10.01,1003.1,40.0,101.6,13.65,83.0,9.67,3.8,0.1283,50.4432,Rainy
29.11,14.29,28.3,6.34,1049.04,40.0,51.4,0.0,11.8,17.46,7.6,-10.4883,-120.2234,Clear
30.53,32.53,38.5,6.74,993.8,40.0,6.2,2.12,88.6,20.0,13.7,13.7955,105.8327,Hot
10.49,10.49,27.8,2.91,992.43,10.42,82.6,0.0,7.0,9.76,5.6,17.6483,-157.9624,Dusty
-0.44,-0.41,47.2,-1.17,1023.36,40.0,87.8,0.0,10.4,14.13,12.0,-18.6536,-106.3418,Clear
11.56,11.56,98.0,5.76,983.64,15.81,312.0,10.0,90.8,3.31,0.7,34.9914,22.7287,Stormy
39.47,42.78,32.5,6.78,1021.7,40.0,279.6,0.0,49.2,20.0,13.1,29.979,-46.2762,Heatwave
-18.08,-21.62,43.1,-27.54,1036.17,7.07,322.0,0.0,64.4,12.54,2.7,-54.6869,52.1639,Cold
12.46,12.46,60.7,5.07,1024.56,40.0,130.0,0.0,66.4,11.56,2.6,48.9476,-18.864,Cloudy
7.96,2.78,89.2,0.73,959.11,15.0,39.4,10.0,97.7,14.25,4.7,15.5218,-167.8613,Stormy
16.9,-2.98,58.4,-1.49,971.58,12.1,148.1,8.0,91.7,16.86,2.7,46.1641,147.0735,Thunderstorm
12.44,12.44,77.1,8.53,1002.48,40.0,198.7,0.0,82.5,2.56,1.8,41.5456,175.2571,Cloudy
48.3,42.24,51.1,9.39,999.55,40.0,174.5,4.45,83.4,11.24,13.3,57.6533,93.501,Heatwave
-1.02,-1.02,95.4,-1.66,1007.38,0.99,336.7,0.0,82.1,0.43,4.8,-16.3953,-81.9096,Foggy
-3.03,-3.03,96.9,-3.44,1001.25,4.85,252.2,0.0,63.4,0.31,4.7,34.6737,100.8252,Foggy
-24.82,-30.56,60.0,-30.31,1039.3,11.47,18.1,0.0,66.5,18.26,3.1,34.3831,175.7858,Cold
-8.08,55.0,59.4,-9.14,1030.07,40.0,88.8,0.0,7.4,19.56,9.9,34.4265,-39.1599,Clear
18.91,18.91,97.0,18.43,1001.68,4.16,40.7,0.0,92.4,0.82,4.3,-57.7955,106.7626,Foggy
12.56,12.56,55.5,3.88,1015.52,40.0,303.6,0.0,89.6,20.0,6.3,-25.0251,164.4689,Cloudy
11.03,11.03,85.4,6.04,959.29,19.94,341.8,10.0,94.8,10.04,3.8,-31.0173,-86.4659,Stormy
6.1,-2.92,80.8,-18.41,990.58,40.0,17.1,12.24,98.6,7.54,6.3,38.7031,79.5318,Rainy
4.25,19.05,53.1,3.15,1034.07,40.0,184.6,0.0,1.4,17.09,10.4,15.0664,-67.7301,Clear
28.77,-4.74,70.8,0.04,976.92,10.0,174.8,17.72,93.1,13.39,3.2,-33.1333,-174.5014,Thunderstorm
9.66,2.42,10.8,4.05,999.63,9.42,215.5,0.0,9.8,14.38,1.8,59.0981,-84.323,Dusty
23.4,55.0,84.6,15.15,999.39,40.0,288.5,9.4,85.9,20.0,1.7,59.514,-100.7528,Rainy
32.29,35.36,80.7,28.53,1006.99,40.0,335.0,0.17,82.6,9.44,4.4,-48.032,66.6436,Humid
15.69,15.69,49.8,5.23,1002.49,40.0,28.0,0.0,89.3,11.22,4.3,37.9722,165.9716,Cloudy
7.39,16.83,37.9,7.13,1019.57,40.0,253.5,0.0,16.2,18.31,5.1,-20.2529,-165.4833,Clear
15.87,15.87,49.2,5.22,1001.07,40.0,43.3,0.0,76.6,8.04,5.9,-7.8488,41.6432,Cloudy
10.38,10.38,82.6,-0.59,1008.3,40.0,85.7,5.12,84.6,14.1,6.5,9.9015,94.5968,Rainy
10.85,10.85,18.0,-12.51,1005.5,27.98,178.0,0.0,81.2,6.48,5.1,-5.2525,62.3373,Cloudy
-15.06,-16.6,73.5,-18.72,993.17,5.13,185.6,5.65,98.9,8.97,5.6,45.7595,65.3352,Snowy
22.05,26.55,95.0,21.22,1013.39,40.0,85.2,0.4,90.7,6.5,0.8,-57.5271,112.4773,Humid
17.83,17.83,33.8,1.68,1023.06,40.0,78.8,0.0,83.1,14.97,4.4,50.0202,-23.3251,Cloudy
14.92,11.46,37.5,0.38,1020.2,40.0,65.6,0.0,16.8,10.38,9.6,-13.4175,175.8281,Clear
15.33,14.54,65.8,8.23,990.73,17.18,78.1,8.0,85.9,10.93,4.6,-16.0725,-166.8117,Thunderstorm
12.65,12.65,85.1,3.17,1000.81,40.0,343.9,50.0,83.4,4.14,0.9,52.7426,35.5549,Rainy
48.57,53.5,51.1,-2.72,1011.59,40.0,256.5,0.0,44.0,10.48,10.4,55.347,-111.8105,Heatwave
15.14,15.14,94.1,2.03,1000.74,40.0,328.7,6.15,88.2,5.97,5.4,-31.1927,-113.2084,Rainy
26.39,30.24,88.5,24.33,1017.19,40.0,328.6,0.51,88.7,13.38,3.3,8.1131,56.3162,Humid
32.57,35.89,83.1,29.33,1008.34,40.0,273.0,2.05,73.8,8.47,3.3,24.5298,-29.1334,Humid
8.11,0.1,94.3,4.15,978.95,15.0,307.8,16.64,97.0,3.81,3.5,-29.1704,-68.4451,Stormy
19.79,19.79,89.2,14.44,1000.35,40.0,274.7,7.54,86.3,5.35,4.2,-16.6819,-178.4117,Rainy
44.1,54.81,65.1,17.74,1006.81,40.0,211.0,0.0,55.5,3.9,12.1,9.8692,5.4722,Heatwave
13.15,13.15,88.3,6.03,994.2,15.0,44.8,18.71,95.3,8.75,3.8,-22.3521,-80.9059,Stormy
18.53,18.53,90.4,16.93,1006.78,25.24,301.0,0.0,69.0,4.46,2.6,51.1408,72.9413,Cloudy
25.3,55.0,89.1,17.16,1001.0,40.0,8.3,5.0,81.8,5.84,5.3,-14.8924,-51.9488,Rainy
15.13,15.13,93.3,13.65,992.24,40.0,265.6,15.23,98.1,6.79,4.1,-20.6074,-125.0453,Rainy
47.19,46.75,45.0,8.44,1019.62,40.0,246.9,0.0,69.7,5.9,12.0,3.2636,7.3637,Heatwave
13.13,13.13,88.6,8.59,993.51,40.0,61.7,3.19,71.5,15.21,3.2,-50.4429,76.391,Drizzle
4.94,-4.65,57.4,-2.77,1023.57,40.0,349.8,0.0,63.4,7.24,5.5,7.5405,81.775,Cloudy
-5.68,-6.11,89.3,-7.15,984.86,1.44,149.9,3.12,90.0,4.44,7.2,-21.8247,-95.3555,Snowy
-7.01,-8.01,31.7,-21.01,1014.62,2.0,287.7,0.0,54.9,14.96,8.8,-12.2343,47.3298,Cold
23.7,12.13,87.9,10.18,971.96,23.38,148.3,8.0,96.8,6.91,2.7,30.2343,175.6702,Thunderstorm
-15.06,-20.16,47.5,-23.7,1013.62,10.18,226.4,0.0,49.4,9.26,6.6,-47.6721,78.7104,Cold
14.72,14.72,26.4,4.39,1016.9,15.41,123.0,0.0,15.1,11.76,3.2,-57.8437,-111.5208,Dusty
17.82,17.82,78.4,14.03,1001.9,40.0,52.6,1.23,84.4,20.0,3.1,11.0458,-70.1874,Drizzle
19.06,19.06,92.8,17.86,1013.14,4.42,187.0,0.0,81.2,0.39,3.8,-46.3884,-139.2532,Foggy
7.96,-0.12,82.6,5.18,1014.16,40.0,157.8,0.0,68.0,17.16,1.8,35.7354,119.5118,Cloudy
-23.92,-24.92,39.8,-33.7,1035.71,2.0,42.0,2.41,37.5,16.39,2.1,-30.3287,-169.2945,Cold
13.93,13.93,14.6,7.92,1025.01,25.0,232.9,0.0,4.8,9.2,5.4,-22.3683,61.6951,Dusty
23.35,19.07,100.0,19.07,997.81,10.57,212.0,42.15,85.8,7.07,2.7,-3.3608,146.2575,Thunderstorm
18.64,18.64,68.9,12.82,1007.41,40.0,269.8,0.0,69.9,10.69,4.2,-0.4555,-16.354,Cloudy
-17.08,-19.97,46.8,-25.72,1035.19,5.8,121.5,0.0,43.9,8.63,1.9,40.522,-13.413,Cold
34.39,37.64,82.5,30.97,1021.58,40.0,233.1,0.64,73.2,11.15,8.4,-32.1766,-14.5134,Humid
47.57,53.85,43.0,11.65,1019.48,40.0,310.9,0.0,47.0,13.52,10.1,-10.4303,79.4889,Heatwave
39.76,46.85,57.0,-4.74,1008.98,40.0,213.9,0.0,60.2,5.74,12.3,-55.5048,-43.4905,Heatwave
-18.1,-19.68,82.1,-20.39,1002.46,5.26,72.8,3.56,94.2,6.44,6.9,-12.2625,177.248,Snowy
47.75,48.37,56.7,2.49,1017.08,40.0,320.2,0.0,45.3,3.4,10.5,-12.9588,120.4203,Heatwave
28.08,32.48,94.0,27.02,1007.0,40.0,163.2,0.13,82.4,8.49,4.6,37.4467,141.1052,Humid
35.27,37.27,43.2,11.33,1022.08,40.0,321.5,0.0,49.5,16.37,11.6,-0.022,-66.4172,Hot
18.14,18.14,45.3,6.11,1002.25,40.0,303.7,0.0,86.8,5.66,4.1,-2.3986,171.6031,Cloudy
17.29,18.16,27.9,11.05,1038.48,40.0,120.5,0.0,24.6,19.49,7.2,-39.1737,147.9904,Clear
10.37,10.37,94.6,0.99,986.0,40.0,53.6,10.0,94.4,20.0,2.7,-26.3083,-83.403,Stormy
24.71,55.0,100.0,24.71,1017.05,40.0,325.2,0.0,60.3,12.27,1.7,-59.8523,-157.8611,Cloudy
4.44,4.44,92.7,3.37,1018.22,1.48,214.0,0.0,61.5,0.66,2.5,41.295,-110.8503,Foggy
15.16,15.39,21.4,-0.16,1015.19,40.0,275.0,0.0,15.7,19.39,9.2,-12.336,66.6764,Clear
22.29,26.34,90.5,20.66,1007.91,26.43,188.1,1.36,82.2,10.56,4.9,25.1024,-127.4838,Humid
8.79,1.12,85.0,1.79,971.92,15.0,178.8,19.76,99.7,11.59,3.6,30.9297,-165.7435,Stormy
14.53,14.53,90.4,0.33,962.61,15.0,318.5,56.31,90.5,6.89,6.0,-6.2845,-123.3147,Stormy
34.58,38.35,87.7,32.23,1011.09,40.0,225.6,3.79,90.0,9.7,1.7,-51.7797,-118.6414,Humid
19.94,19.94,88.3,7.52,1007.42,40.0,74.0,5.0,98.2,10.89,5.1,32.5337,162.4925,Rainy
10.79,16.83,42.8,-23.85,1024.44,40.0,107.6,0.0,9.6,14.95,5.2,-36.8443,-104.5426,Clear
40.89,41.64,48.2,5.97,1014.43,40.0,35.4,0.0,51.8,4.37,13.0,-41.4553,78.1274,Heatwave
30.36,32.36,16.1,12.19,987.63,40.0,17.2,0.97,100.0,11.3,15.0,-52.9734,163.99,Hot
35.95,37.95,19.1,3.42,1002.68,40.0,334.6,0.0,54.5,6.45,9.4,-36.9068,13.9265,Hot
18.41,15.09,44.3,-1.54,1026.29,40.0,83.6,0.0,16.4,10.11,7.0,-40.7003,103.5827,Clear
7.04,15.41,22.4,6.73,1027.51,40.0,131.3,0.0,16.2,14.16,6.2,42.7516,7.0441,Clear
14.15,14.15,78.8,0.39,1005.71,40.0,266.8,0.5,70.2,1.69,5.1,-41.8112,84.5544,Drizzle
10.85,10.85,89.9,0.1,961.66,19.66,167.3,13.45,100.0,14.68,8.3,2.6441,-30.5364,Stormy
7.07,19.0,23.5,5.77,1016.84,40.0,136.1,0.0,3.4,14.26,9.3,-9.6725,-84.7372,Clear
19.8,19.8,98.7,19.58,1018.66,3.88,102.4,0.58,61.0,0.59,6.8,7.6655,-78.8148,Foggy
42.16,44.21,47.3,-4.4,1031.29,40.0,237.3,0.0,7.4,13.55,12.7,5.3708,-149.1943,Heatwave
8.38,3.86,86.9,-1.03,969.46,30.6,300.8,18.71,90.2,4.71,3.8,45.8767,-65.3035,Stormy
19.99,19.99,90.4,15.21,1002.63,40.0,168.5,5.0,81.4,17.49,4.5,-54.0785,-147.3274,Rainy
12.73,12.73,14.0,3.39,1011.41,8.0,358.0,0.0,3.2,9.81,6.8,-12.3272,-152.0412,Dusty
8.35,0.46,67.1,2.61,1000.25,40.0,188.0,0.0,74.7,10.25,1.3,-50.616,-169.5692,Cloudy
7.74,-0.46,87.8,4.1,995.3,40.0,69.5,1.08,79.4,13.15,6.4,-8.9976,-49.5802,Drizzle
-9.3,-10.59,37.3,-21.17,1014.89,2.57,188.0,0.0,65.2,17.55,2.4,-41.5307,-155.9069,Cold
-1.66,-14.55,76.6,-9.33,1010.76,40.0,286.3,1.64,75.2,6.99,3.5,-22.8691,-23.3308,Drizzle
26.71,11.76,32.8,-4.06,981.25,10.0,338.4,8.0,92.5,12.0,5.1,-44.6093,177.9739,Thunderstorm
-19.32,-22.26,77.6,-22.23,988.83,9.8,355.2,6.39,96.9,2.69,1.2,39.3333,91.8486,Snowy
30.57,33.77,82.1,27.15,1017.86,40.0,157.4,5.5,84.7,9.99,2.9,43.8594,-110.1266,Humid
25.07,28.27,81.9,21.76,1014.83,40.0,224.8,0.42,90.2,6.35,4.2,-0.0855,75.7341,Humid
28.61,14.88,41.7,10.03,1049.74,40.0,49.9,0.0,14.2,10.21,7.2,-35.0115,-59.6493,Clear
0.78,0.78,94.5,0.0,1019.33,4.11,113.2,0.0,63.2,0.31,6.2,-22.8433,-3.7988,Foggy
20.76,55.0,91.9,13.64,1010.17,40.0,78.6,5.0,80.5,11.61,3.3,-53.7071,34.1368,Rainy
-13.69,-15.54,75.5,-17.08,986.35,6.16,77.0,0.43,86.8,3.74,4.4,33.5498,77.4147,Snowy
38.38,40.38,16.0,7.39,997.18,40.0,227.6,0.0,82.8,7.1,11.0,-6.9158,-132.4282,Hot
37.05,39.05,43.0,4.93,1023.35,40.0,249.5,0.0,40.2,14.34,10.0,-29.9771,-73.1388,Hot
-19.86,-20.91,75.8,-23.02,1012.45,3.5,123.6,0.21,84.4,3.98,3.2,20.3219,165.2288,Snowy
38.56,44.25,46.4,-2.96,1004.02,40.0,328.9,0.0,13.7,13.77,11.1,-20.788,154.2843,Heatwave
29.5,14.77,20.8,3.57,1018.72,40.0,125.8,0.0,22.0,15.06,11.0,-57.3,-7.6608,Clear
33.26,38.04,97.9,32.87,1016.19,40.0,155.5,0.16,79.1,8.37,5.6,16.2071,-53.6894,Humid
24.71,28.65,89.4,22.84,1023.22,40.0,211.6,0.12,86.1,8.15,0.5,47.9509,80.7137,Humid
14.96,14.96,80.6,8.06,1002.27,40.0,308.7,1.33,75.5,15.0,2.9,54.5629,114.5257,Drizzle
-10.33,-12.64,43.4,-20.38,1036.67,4.61,347.4,0.77,59.9,12.67,3.0,-59.2601,18.3868,Cold
32.83,11.09,20.9,-2.62,1041.96,40.0,50.7,0.0,23.9,11.36,10.5,16.479,146.28,Clear
40.44,42.44,22.5,11.65,1027.26,40.0,195.0,0.0,40.6,14.07,11.1,-43.3401,155.8584,Hot
14.73,14.73,85.1,3.41,959.48,40.0,67.0,11.75,92.4,10.35,5.4,-9.1732,30.6889,Stormy
24.56,28.8,92.4,23.24,1017.04,40.0,124.2,1.64,90.7,9.1,4.5,44.1055,63.4565,Humid
41.53,43.53,32.6,-1.73,1026.37,40.0,120.5,0.0,38.5,5.68,10.5,47.1611,43.5065,Hot
13.07,13.07,68.9,7.5,1017.74,40.0,354.8,0.0,67.9,5.17,4.2,-40.5955,-46.1273,Cloudy
12.13,12.13,81.2,9.01,1009.71,40.0,174.8,0.0,61.6,0.0,1.6,-52.5367,-58.7677,Cloudy
43.46,52.53,60.4,-2.03,1009.67,40.0,349.0,0.0,45.7,10.89,13.4,55.2055,-15.2318,Heatwave
13.66,13.66,83.9,2.94,1016.02,40.0,273.2,5.0,71.5,7.24,6.9,45.5778,-16.5388,Drizzle
14.18,14.18,93.2,3.16,950.73,15.0,213.4,10.0,94.8,2.08,5.9,32.8926,-130.8173,Stormy
26.21,30.33,91.3,24.66,1009.3,40.0,329.7,3.15,92.0,13.44,1.2,-49.7412,51.259,Humid
38.59,40.59,38.0,14.52,1010.79,40.0,182.0,0.0,52.6,3.33,8.7,-10.6081,-134.6685,Hot
12.06,12.06,85.5,10.55,992.85,40.0,286.8,3.48,85.5,12.73,5.5,-6.7423,60.2637,Drizzle
28.73,0.65,25.9,3.24,1041.03,40.0,318.3,0.0,14.9,16.58,9.3,-33.2645,-173.755,Clear
13.59,13.59,93.6,12.58,1012.81,2.24,33.6,0.0,87.8,0.05,8.7,19.179,78.8068,Foggy
31.88,35.97,90.9,30.21,1018.13,40.0,273.1,1.27,74.5,8.04,7.6,21.2356,107.488,Humid
13.82,13.82,85.7,12.0,1011.61,40.0,71.4,46.71,81.0,4.74,2.7,-2.5138,-113.4248,Rainy
3.78,-5.2,24.5,0.27,998.72,8.56,105.5,0.0,7.8,9.91,2.7,-25.7713,62.8709,Dusty
17.5,17.5,85.8,4.69,1021.76,40.0,14.5,2.48,92.5,5.71,4.6,-24.0418,-34.343,Drizzle
29.39,10.99,84.1,8.4,984.63,10.0,237.4,22.93,93.6,19.04,2.7,7.7291,8.3581,Thunderstorm
29.43,33.58,91.5,27.89,1011.38,40.0,9.9,0.5,93.7,5.88,4.6,-4.659,42.9442,Humid
19.41,19.41,94.1,18.44,1015.36,3.63,246.0,0.0,80.0,0.48,6.3,-46.4471,76.121,Foggy
25.33,-4.79,29.0,4.4,1025.88,32.8,56.0,0.0,12.2,15.57,11.6,57.6076,-156.098,Clear
-15.17,-17.35,84.3,-17.21,1012.39,7.28,68.4,29.63,93.0,9.83,6.3,30.9248,164.6887,Snowy
22.31,26.97,96.6,21.74,1007.37,40.0,76.2,0.17,77.3,11.37,2.0,-38.2661,-55.8161,Humid
-3.97,55.0,49.9,-4.78,1040.19,40.0,310.7,0.0,1.9,16.44,10.8,-10.3427,47.716,Clear
13.25,13.25,20.4,6.06,1009.17,8.0,175.2,0.0,25.0,14.79,2.5,-31.1348,134.3614,Dusty
38.59,46.9,46.1,3.21,998.01,40.0,57.3,0.0,61.9,16.39,14.1,-45.7672,-139.6234,Heatwave
-21.53,-22.71,39.4,-31.64,1013.78,2.34,86.1,0.0,52.4,16.05,3.5,57.5644,-57.1945,Cold
16.04,16.04,89.4,3.18,990.51,40.0,116.5,5.0,85.8,8.27,3.5,-27.0071,108.2969,Rainy
11.49,11.49,82.6,7.89,1013.73,40.0,4.3,19.58,86.8,8.32,4.0,-34.7978,68.9992,Rainy
13.87,13.87,85.1,11.41,1020.01,40.0,63.3,0.0,64.3,9.19,4.1,-13.6045,-40.5308,Cloudy
24.33,29.11,97.9,23.97,1019.78,40.0,166.3,0.83,78.0,6.15,1.3,25.1208,-12.85,Humid
20.78,16.54,56.2,5.9,1027.03,40.0,50.9,0.0,0.7,11.96,11.5,12.7851,14.4949,Clear
15.34,-0.63,32.6,1.58,1025.14,40.0,20.9,0.0,19.0,15.79,7.3,-25.3497,-18.5186,Clear
-17.08,-18.98,33.3,-29.4,1030.14,3.8,35.9,0.0,51.0,8.44,6.7,-35.5726,33.1331,Cold
9.16,1.68,81.0,5.06,993.29,40.0,4.3,35.5,81.2,2.47,3.2,36.4527,112.5616,Rainy
6.16,-2.83,65.7,0.23,1017.86,40.0,24.9,0.0,89.7,12.06,3.5,24.9262,-139.9938,Cloudy
32.37,36.75,93.8,31.24,1011.44,40.0,31.0,2.25,86.5,14.12,1.5,51.3581,-100.1522,Humid
17.23,17.23,49.6,6.6,1022.37,40.0,2.8,0.0,63.7,8.68,6.8,-11.155,-11.636,Cloudy
16.22,16.68,56.8,8.07,983.68,10.0,107.1,26.28,89.3,7.13,4.4,-10.3399,-112.3084,Thunderstorm
46.06,51.31,50.0,6.84,992.73,40.0,219.4,0.0,54.8,13.64,11.6,22.1427,4.1798,Heatwave
-0.73,-0.73,96.2,-1.25,1017.32,2.82,169.4,0.0,79.1,0.38,8.6,24.2347,84.457,Foggy
6.74,-1.96,18.3,-15.7,1023.34,40.0,341.4,0.0,64.2,10.57,6.1,-39.4312,114.9885,Cloudy
22.57,55.0,89.1,13.2,1020.79,40.0,30.9,0.5,84.1,17.69,5.2,25.8785,175.8574,Drizzle
4.63,14.77,50.6,2.09,1035.42,40.0,300.5,0.0,12.4,13.78,9.2,59.5287,-18.6112,Clear
12.28,12.28,90.5,7.65,954.69,23.99,250.2,10.0,95.1,7.76,5.0,-50.9803,-5.0506,Stormy
9.25,1.81,87.7,-9.19,986.24,16.47,40.5,19.6,98.8,10.95,6.0,-38.7459,-86.62,Stormy
23.88,13.78,25.3,8.69,1024.32,40.0,243.0,0.0,17.5,11.48,5.5,25.8973,-95.544,Clear
28.99,32.87,88.8,26.95,1006.99,40.0,165.6,2.73,82.8,12.35,4.5,-37.7885,-159.5271,Humid
9.73,2.54,79.4,1.19,1009.82,40.0,129.2,0.86,70.1,20.0,4.3,33.6426,-84.6477,Drizzle
18.45,18.45,84.6,7.38,1016.66,40.0,90.1,0.5,73.2,20.0,6.3,10.9711,-22.9973,Drizzle
12.79,12.79,62.4,5.78,1010.23,40.0,215.1,0.0,65.1,12.64,3.3,46.1287,91.5535,Cloudy
-17.0,-19.63,79.8,-19.64,989.97,8.76,251.3,31.81,91.1,1.75,2.4,21.442,-86.2089,Snowy
-16.59,-19.52,67.2,-21.23,1013.52,5.86,67.9,0.0,29.7,18.55,2.2,42.289,62.7558,Cold
13.51,13.51,84.8,9.42,993.24,40.0,199.9,17.22,81.2,12.27,5.3,-8.2968,-22.2846,Rainy
17.42,17.42,93.5,14.74,1000.64,23.74,348.3,5.0,91.0,7.98,4.5,-35.2994,-40.5459,Rainy
42.87,51.11,35.3,3.71,987.35,40.0,74.2,0.0,65.9,11.88,14.6,-2.7675,-109.331,Heatwave
14.29,14.29,75.8,3.35,1012.85,40.0,77.0,1.81,87.6,5.85,3.5,15.9666,106.7,Drizzle
-6.04,-8.53,33.2,-19.6,1016.92,4.98,326.4,0.0,67.9,18.47,3.0,-52.0597,-156.0692,Cold
-17.27,-17.57,88.4,-18.72,1000.75,1.0,44.4,1.18,87.4,8.4,6.8,-35.5274,143.7874,Snowy
-7.0,-16.75,66.8,-12.12,1033.89,19.52,309.9,0.0,62.9,16.31,3.4,-29.5811,28.5147,Cold
9.25,1.81,83.5,4.13,1000.68,40.0,188.1,3.77,76.8,4.36,3.8,-49.7334,-33.5952,Drizzle
41.16,43.16,32.8,1.85,1003.65,40.0,176.9,0.0,36.1,13.87,12.0,50.1773,178.4158,Hot
31.78,36.0,92.2,30.35,1009.49,40.0,229.1,1.57,72.2,14.05,2.1,10.3605,-63.5565,Humid
38.0,44.57,57.7,6.21,1014.12,40.0,70.1,0.0,10.3,13.09,12.8,-16.8694,127.0432,Heatwave
17.03,17.03,75.3,12.08,1010.58,40.0,321.4,1.01,87.5,17.63,3.3,-40.7574,89.5565,Drizzle
8.08,0.06,44.6,-3.26,1018.31,40.0,333.2,0.0,64.2,7.87,7.5,17.7451,-61.4745,Cloudy
15.19,15.19,92.1,12.91,986.32,15.0,356.3,22.39,94.8,10.04,2.3,31.8131,94.6982,Stormy
39.67,41.83,42.5,9.68,1012.29,34.01,332.7,0.0,84.8,4.19,12.6,-38.6549,-122.491,Heatwave
29.75,3.89,68.4,4.34,981.04,13.1,215.3,55.34,98.8,10.0,4.3,16.0167,-22.9895,Thunderstorm
17.62,17.62,88.3,10.52,1012.34,40.0,257.6,5.0,82.9,5.4,2.3,-52.3921,65.3492,Drizzle
-14.18,-16.98,38.4,-25.27,1026.74,5.6,168.4,3.18,63.5,13.78,5.9,26.8134,81.2147,Cold
14.46,14.46,82.7,-40.0,1029.31,40.0,51.4,3.09,71.0,20.0,8.0,-16.354,-121.6368,Drizzle
-6.62,-8.2,75.5,-10.21,986.14,5.26,215.3,13.44,97.5,5.4,4.6,-25.49,-83.3674,Snowy
13.35,13.35,87.4,4.78,1015.75,40.0,219.9,0.5,74.1,17.93,5.1,42.5179,-55.313,Drizzle
31.42,34.72,83.0,28.16,1016.5,40.0,253.5,2.04,94.3,5.11,4.3,51.6051,-84.745,Humid
16.11,12.4,59.7,4.77,987.99,12.18,157.6,8.0,99.8,10.18,3.2,35.7393,19.4937,Thunderstorm
-10.16,-11.16,79.7,-12.98,997.69,3.35,271.9,11.34,97.7,2.7,3.6,50.6514,-47.6939,Snowy
10.45,10.45,15.8,-0.54,1021.27,8.29,322.1,0.0,22.4,5.91,3.5,-39.9016,108.7219,Dusty
33.13,2.18,67.5,3.79,989.63,10.0,244.4,8.0,88.6,12.77,3.2,42.8936,27.369,Thunderstorm
17.53,55.0,28.6,16.94,1036.53,40.0,307.4,0.0,9.8,18.22,5.9,20.5602,53.3981,Clear
-19.76,-23.88,58.2,-25.84,1010.95,8.24,353.4,0.0,22.9,17.4,3.5,36.7207,-72.2009,Cold
-12.09,-15.38,80.4,-14.75,986.82,10.99,60.2,5.24,82.2,8.94,4.8,-20.9889,-48.774,Snowy
21.91,13.14,58.5,3.6,1032.18,40.0,18.6,0.0,23.6,19.33,11.1,32.6943,42.8902,Clear
44.96,46.96,23.0,6.49,1007.49,29.41,276.5,0.0,76.0,0.79,13.8,-39.4792,49.6674,Hot
-14.71,-15.12,71.7,-18.67,1003.02,1.38,337.2,4.53,90.5,7.51,4.9,-17.3036,-129.6478,Snowy
17.65,17.65,76.0,10.3,1018.43,40.0,200.5,1.89,86.3,8.08,4.3,30.0169,-166.557,Drizzle
19.23,19.23,96.0,8.45,996.58,15.0,81.9,10.0,97.6,5.19,5.9,1.8401,116.9807,Stormy
26.01,14.3,27.2,-4.35,977.07,10.0,57.0,10.24,91.7,10.03,5.7,1.699,72.0309,Thunderstorm
24.57,27.8,82.4,21.35,1007.91,40.0,134.1,0.45,91.6,10.59,2.9,-34.4767,-176.9051,Humid
14.4,16.07,46.0,5.54,1038.15,40.0,40.7,0.0,2.2,17.79,8.0,20.7733,14.2046,Clear
11.91,11.91,100.0,11.91,1023.65,40.0,135.4,0.0,85.8,0.0,2.8,13.2791,-142.0895,Cloudy
31.99,35.43,84.5,29.03,1022.67,40.0,301.8,1.2,93.8,7.85,1.6,-50.6195,143.3379,Humid
12.47,12.47,85.3,7.21,1006.91,40.0,45.5,5.0,88.3,6.96,1.7,-27.805,67.5628,Rainy
30.41,32.41,28.8,-0.07,1012.51,40.0,188.8,0.0,49.8,14.16,12.4,-18.6959,-55.5223,Hot
12.42,12.42,85.9,2.13,1013.32,40.0,198.7,1.13,74.6,9.67,5.0,-8.3124,63.0347,Drizzle
